U,time,event,A,W,Z,X0,X1,X2,X3,X4,T0,T1,C0,C1,T,C,eta_t0,eta_t1,ITE_T1_minus_T0,CATE_XU_eq7
0.17627703572818604,0.1169757005125209,0,0,4.317240861006066,-0.35105726061739373,0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,-1.9510351886538364,0.27452007509633375,0.25341396873271244,0.1169757005125209,0.1169757005125209,0.27452007509633375,0.1169757005125209,1.3881854456436344,1.5081854456436345,-0.021106106363621313,-0.011003690962063946
0.8991234839991122,0.05671328489497702,1,1,1.296937326341228,3.7165490700611805,-1.302179506862318,0.12784040316728537,-0.3162425923435822,-0.016801157504288795,-0.85304392757358,0.06143676809209418,0.05671328489497702,0.17044536140805894,0.17044536140805894,0.05671328489497702,0.17044536140805894,0.36001574565829203,0.480015745658292,-0.004723483197117163,-0.021838560230231355
-1.4722706158336862,0.7533512404584242,1,0,-7.407687417274657,-4.298912180788767,0.8793979748628286,0.7777919354289483,0.06603069756121605,1.1272412069680329,0.4675093422520456,0.7533512404584242,0.6954308446378205,1.7304665416240292,1.7304665416240292,0.7533512404584242,1.7304665416240292,0.30576758688378836,0.42576758688378835,-0.05792039582060371,-0.02264281684088126
-0.2852981623875496,0.16414438579445165,1,1,0.822451675236215,-19.868397053771957,-0.8592924628832382,0.36875078408249884,-0.9588826008289989,0.8784503013072725,-0.049925910986252896,0.17781549036257865,0.16414438579445165,0.4548658074244208,0.4548658074244208,0.16414438579445165,0.4548658074244208,0.2309172318799832,0.3509172318799832,-0.013671104568127007,-0.02380136426353022
0.8291532953791201,0.11384533712227014,0,0,2.9485184305658985,-7.520928266490824,-0.18486236354526056,-0.6809295444039414,1.2225413386740303,-0.15452948206880215,-0.4283278221631072,0.2346696940384242,0.21662743056841982,0.11384533712227014,0.11384533712227014,0.2346696940384242,0.11384533712227014,0.7547317119252335,0.8747317119252335,-0.01804226347000437,-0.016785799274338348
0.06560014834259406,0.1569223583076251,1,1,4.7039048597712965,-1.0675171475809484,-0.3521335504882296,0.5323091855533487,0.36544406436407834,0.4127326115959884,0.43082100300788273,0.16999196138370637,0.1569223583076251,0.2563125035890862,0.2563125035890862,0.1569223583076251,0.2563125035890862,0.37798920770704775,0.49798920770704774,-0.013069603076081265,-0.021578445374900217
1.4673338120774801,0.09006506597274301,0,0,6.076079313092071,5.238531642515298,2.1416476008704612,-0.4064150163846156,-0.5122427290715373,-0.8137727282478777,0.6159794225754956,0.6842354693774638,0.6316289465598692,0.09006506597274301,0.09006506597274301,0.6842354693774638,0.09006506597274301,0.03911109827773765,0.15911109827773764,-0.05260652281759459,-0.027048015995134306
-1.5759233581869183,0.09732147698148173,1,0,-2.9545183372226593,-14.933408449664157,1.1289722927208916,-0.11394745765487507,-0.840156476962528,-0.8244812156912396,0.6505927878247011,0.09732147698148173,0.08983904625609648,0.907355989981693,0.907355989981693,0.09732147698148173,0.907355989981693,-0.6134118194191122,-0.49341181941911216,-0.00748243072538525,-0.04178882399459667
-1.6900017679461332,0.0634836332986081,1,1,-5.388992467732088,-2.830788018126414,0.7432541712034423,0.543154268305195,-0.6655097072886943,0.23216132306671977,0.11668580914072822,0.06877099896140153,0.0634836332986081,0.47414432626206626,0.47414432626206626,0.0634836332986081,0.47414432626206626,-0.09795553007441746,0.022044469925582538,-0.0052873656627934335,-0.029636046541799205
0.7696865166227178,0.06824975138746048,0,1,0.6927884914173016,-7.460869720088294,0.21868859672901295,0.8714287779481898,0.22359554877468227,0.6789135630718949,0.06757906948889146,0.1576296449480838,0.14551050192669773,0.06824975138746048,0.06824975138746048,0.14551050192669773,0.06824975138746048,0.9738256167050349,1.0938256167050349,-0.012119143021386058,-0.014504669680065394
0.8658072149327748,0.09088808127467533,0,1,2.1672235823666686,3.6574627902665595,0.28911939868998415,0.6312882258385404,-1.4571558198556664,-0.31967121635730134,-0.4703726542927955,0.20848236595000338,0.19245347994180864,0.09088808127467533,0.09088808127467533,0.19245347994180864,0.09088808127467533,0.5831266147755416,0.7031266147755416,-0.016028886008194743,-0.01882031075107916
-0.19325000683183333,0.28155210778269135,1,0,3.213814465828044,-0.5211025483464625,-0.6388778482433419,-0.27514225122668373,1.4949413112343959,-0.8658311156932432,0.9682783545914808,0.28155210778269135,0.25990535305381435,0.9497126346293038,0.9497126346293038,0.28155210778269135,0.9497126346293038,-0.2619856149381836,-0.14198561493818362,-0.021646754728877005,-0.03306068456455769
0.4003944000457243,0.2715612896397825,1,0,2.7481839696797445,5.949932178272297,-1.6828697716158048,-0.33488502998577485,0.1627530651050056,0.5862223313592781,0.711226579792855,0.2715612896397825,0.250682665512319,1.674504449188465,1.674504449188465,0.2715612896397825,1.674504449188465,-0.02677342115688519,0.0932265788431148,-0.020878624127463496,-0.02826252351776764
0.7452069776314066,0.08004703388032232,0,1,0.29397249645361356,8.683366200756346,0.7933472351999252,-0.3487250722484376,-0.46235179266456716,0.8579758812571538,-0.1913043248816149,0.16805751838448038,0.15513664235388638,0.08004703388032232,0.08004703388032232,0.15513664235388638,0.08004703388032232,0.8058505528008968,0.9258505528008968,-0.012920876030593997,-0.016223389875649592
-0.8138632058517464,0.23424180747311765,0,0,4.006485554505332,2.3939119704993574,-1.2756863233379219,-1.1332872140034806,-0.9194522860016113,0.49716074405376404,0.14242573607056525,0.23860990949830757,0.22026470786772348,0.23424180747311765,0.23424180747311765,0.23860990949830757,0.23424180747311765,0.13819363987187638,0.2581936398718764,-0.01834520163058409,-0.025319089300568837
-0.7068483750492992,0.08177369915468465,1,1,-4.426853672638048,4.8553480994784755,0.6904853540677682,-0.42725264633653426,0.15853969107671423,0.6255903939673367,-0.3093465397202384,0.08858439077021256,0.08177369915468465,0.5971171942951343,0.5971171942951343,0.08177369915468465,0.5971171942951343,0.3801281150697002,0.5001281150697001,-0.006810691615527914,-0.021547697771743732
0.1897261791986366,0.17009536978756012,1,0,11.85065531081779,-2.1161743538643205,0.45677523755741145,-0.6619259410666513,-0.3630538465650718,-0.3817378939983291,-1.1958396455890397,0.17009536978756012,0.15701781629557626,0.3428838025407342,0.3428838025407342,0.17009536978756012,0.3428838025407342,0.5744966333605633,0.6944966333605633,-0.013077553491983862,-0.018928902120044357
0.9040889598937201,0.3219237842352748,1,1,5.156343779572007,21.87192898781964,0.4869724807855818,-0.46940234020272387,0.01249411872768743,0.48074665890590895,0.4465311760299441,0.3487358722390569,0.3219237842352748,0.8021990817280252,0.8021990817280252,0.3219237842352748,0.8021990817280252,0.6946027814438633,0.8146027814438633,-0.026812088003782097,-0.017472342485305704
-1.1659569263579848,0.06488568560363069,1,1,-7.924903691313607,-10.6724013341843,0.6653851089727862,-0.09848548450942361,-0.42329831204415375,-0.07971821090639905,-1.6873344339580298,0.07028982409163637,0.06488568560363069,0.4905315267679957,0.4905315267679957,0.06488568560363069,0.4905315267679957,0.20054338337278182,0.3205433833727818,-0.00540413848800568,-0.02428823637576895
-0.19794763193501935,0.3573304585423397,1,0,0.8150548513560435,-3.9100939906043726,-1.4471124724230873,-1.3226996123544024,-0.9972468276014818,0.3997742267234366,-0.9054790553600608,0.3573304585423397,0.32985758734226583,0.9398362961359025,0.9398362961359025,0.3573304585423397,0.9398362961359025,0.5962095809957442,0.7162095809957442,-0.027472871200073856,-0.018656874205563383
-0.24423663170443868,0.2935035828576179,1,0,2.2741636547063497,6.0917589197205695,-0.3781625540393897,1.2992282977860654,-0.35626397106142593,0.7375155684670865,-0.933617680009877,0.2935035828576179,0.27093795505891144,0.3961356265117179,0.3961356265117179,0.2935035828576179,0.3961356265117179,1.052609896334668,1.1726098963346678,-0.022565627798706467,-0.013762503982130374
0.4179591050427642,0.003652125040370964,1,0,-1.4321569187695005,5.843254143909904,-0.20543755786763002,-0.9500220549105812,-0.3390330759005625,0.8403081374573955,-1.7273204231923487,0.003652125040370964,0.003371336323814389,0.09689625433868289,0.09689625433868289,0.003652125040370964,0.09689625433868289,1.2170983547262149,1.3370983547262147,-0.00028078871655657506,-0.012333126075357428
