U,time,event,A,W,Z,X0,X1,X2,X3,X4,T0,T1,C0,C1,T,C,eta_t0,eta_t1,ITE_T1_minus_T0,CATE_XU_eq7
0.17627703572818604,0.3484080009694217,1,1,4.317240861006066,-0.35105726061739373,0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,-1.9510351886538364,0.377425881724659,0.3484080009694217,1.318352014872155,1.318352014872155,0.3484080009694217,1.318352014872155,0.3668303327066119,0.4868303327066119,-0.029017880755237313,-0.021739571409998416
0.8991234839991122,0.34181661797394164,0,1,1.296937326341228,3.7165490700611805,-1.302179506862318,0.12784040316728537,-0.3162425923435822,-0.016801157504288795,-0.85304392757358,0.42329503765093823,0.39075056859992746,0.34181661797394164,0.34181661797394164,0.39075056859992746,0.34181661797394164,-1.0627174065237384,-0.9427174065237384,-0.03254446905101077,-0.056382904074114774
-1.4722706158336862,0.08307152909497093,1,1,-7.407687417274657,-4.298912180788767,0.8793979748628286,0.7777919354289483,0.06603069756121605,1.1272412069680329,0.4675093422520456,0.08999031316056606,0.08307152909497093,1.0970796654655346,1.0970796654655346,0.08307152909497093,1.0970796654655346,0.7751898404765671,0.8951898404765671,-0.006918784065595138,-0.016558416051204543
-0.2852981623875496,0.32432431432323694,0,0,0.822451675236215,-19.868397053771957,-0.8592924628832382,0.36875078408249884,-0.9588826008289989,0.8784503013072725,-0.049925910986252896,1.183483212830202,1.092492699437733,0.32432431432323694,0.32432431432323694,1.183483212830202,0.32432431432323694,-0.8036038337290281,-0.6836038337290281,-0.09099051339246889,-0.04743800076626158
0.8291532953791201,0.07829445347072414,1,0,2.9485184305658985,-7.520928266490824,-0.18486236354526056,-0.6809295444039414,1.2225413386740303,-0.15452948206880215,-0.4283278221631072,0.07829445347072414,0.07227488983023332,0.3224503728417384,0.3224503728417384,0.07829445347072414,0.3224503728417384,-0.003686672540989505,0.11631332745901049,-0.006019563640490819,-0.027830860751828532
0.06560014834259406,0.1708860305010069,0,1,4.7039048597712965,-1.0675171475809484,-0.3521335504882296,0.5323091855533487,0.36544406436407834,0.4127326115959884,0.43082100300788273,1.0329746289223525,0.9535557653608929,0.1708860305010069,0.1708860305010069,0.9535557653608929,0.1708860305010069,-0.16773191472180335,-0.047731914721803353,-0.07941886356145955,-0.031047211536723976
1.4673338120774801,0.05053696916506934,1,0,6.076079313092071,5.238531642515298,2.1416476008704612,-0.4064150163846156,-0.5122427290715373,-0.8137727282478777,0.6159794225754956,0.05053696916506934,0.04665150233311287,0.06634227561441854,0.06634227561441854,0.05053696916506934,0.06634227561441854,2.117979197712927,2.237979197712927,-0.003885466831956473,-0.006764589572145344
-1.5759233581869183,0.26703179881657774,1,0,-2.9545183372226593,-14.933408449664157,1.1289722927208916,-0.11394745765487507,-0.840156476962528,-0.8244812156912396,0.6505927878247011,0.26703179881657774,0.24650141849261045,0.42127363301295134,0.42127363301295134,0.26703179881657774,0.42127363301295134,0.5609485421330376,0.6809485421330376,-0.020530380323967284,-0.01910064353715244
-1.6900017679461332,0.16747957815797526,1,0,-5.388992467732088,-2.830788018126414,0.7432541712034423,0.543154268305195,-0.6655097072886943,0.23216132306671977,0.11668580914072822,0.16747957815797526,0.15460313628356515,2.8908376313737034,2.8908376313737034,0.16747957815797526,2.8908376313737034,0.40032379905735727,0.5203237990573573,-0.012876441874410116,-0.02125952838755584
0.7696865166227178,0.4421615806324311,1,1,0.6927884914173016,-7.460869720088294,0.21868859672901295,0.8714287779481898,0.22359554877468227,0.6789135630718949,0.06757906948889146,0.4789879221218311,0.4421615806324311,0.6368894974048978,0.6368894974048978,0.4421615806324311,0.6368894974048978,0.5740511925887813,0.6940511925887813,-0.036826341489400005,-0.018934524091267686
