time,event,A,W,Z,X0,X1,X2,X3,X4
0.5247192697649552,1,1,0.647897071543335,-0.6256794602482346,0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,-1.9510351886538364
0.42542862302647144,0,1,0.7719862040104843,1.336316781599387,-1.302179506862318,0.12784040316728537,-0.3162425923435822,-0.016801157504288795,-0.85304392757358
0.16216434224532694,1,0,-2.8204272546145432,-2.1774535359375373,0.8793979748628286,0.7777919354289483,0.06603069756121605,1.1272412069680329,0.4675093422520456
0.40365751458888355,0,0,-0.43076889189916123,-2.3344352708038696,-0.8592924628832382,0.36875078408249884,-0.9588826008289989,0.8784503013072725,-0.049925910986252896
0.05619430658415117,1,0,1.5930815443810133,-0.4895533977786222,-0.18486236354526056,-0.6809295444039414,1.2225413386740303,-0.15452948206880215,-0.4283278221631072
0.21268658347103891,0,1,0.8582447455408196,-0.2769202605946003,-0.3521335504882296,0.5323091855533487,0.36544406436407834,0.4127326115959884,0.43082100300788273
0.04192035910020522,1,1,2.041171015256183,2.1158888872093433,2.1416476008704612,-0.4064150163846156,-0.5122427290715373,-0.8137727282478777,0.6159794225754956
0.5015669466302983,1,0,-1.7329281255330156,-2.4230819239285073,1.1289722927208916,-0.11394745765487507,-0.840156476962528,-0.8244812156912396,0.6505927878247011
0.3292647470894822,1,0,-2.6698064461973052,-1.6346959476673262,0.7432541712034423,0.543154268305195,-0.6655097072886943,0.23216132306671977,0.11668580914072822
0.5252113618996618,1,1,0.30102254537647977,-0.4948832071477464,0.21868859672901295,0.8714287779481898,0.22359554877468227,0.6789135630718949,0.06757906948889146
0.03604003966046734,1,0,0.2919837226157163,1.6877971014629372,0.28911939868998415,0.6312882258385404,-1.4571558198556664,-0.31967121635730134,-0.4703726542927955
0.1068245253191787,1,0,1.3899345895167157,-0.2974023985966917,-0.6388778482433419,-0.27514225122668373,1.4949413112343959,-0.8658311156932432,0.9682783545914808
0.14782867126284124,0,1,1.3513803033564946,0.879799482335728,-1.6828697716158048,-0.33488502998577485,0.1627530651050056,0.5862223313592781,0.711226579792855
0.1243640162403373,1,0,0.2816939232208337,1.3230725192123949,0.7933472351999252,-0.3487250722484376,-0.46235179266456716,0.8579758812571538,-0.1913043248816149
1.36250234497217,1,1,0.456053587939007,-0.2055402668196587,-1.2756863233379219,-1.1332872140034806,-0.9194522860016113,0.49716074405376404,0.14242573607056525
0.24649374556592496,1,0,-1.3964509655630901,-0.42680572075413825,0.6904853540677682,-0.42725264633653426,0.15853969107671423,0.6255903939673367,-0.3093465397202384
